Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-04-10 16:41:25:0152;1365604885152;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:25:0360;1365604885360;59.0;;;;;;;;;;
2013-04-10 16:41:25:0360;1365604885360;59.0;;;;;;;;;;
2013-04-10 16:41:25:0597;1365604885597;59.0;;;;;;;;;;
2013-04-10 16:41:25:0597;1365604885597;59.0;;;;;;;;;;
2013-04-10 16:41:25:0835;1365604885835;59.2;;;;;;;;;;
2013-04-10 16:41:25:0835;1365604885835;59.2;;;;;;;;;;
2013-04-10 16:41:26:0073;1365604886073;59.2;;;;;;;;;;
2013-04-10 16:41:26:0073;1365604886073;59.2;;;;;;;;;;
2013-04-10 16:41:26:0151;1365604886151;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:26:0151;1365604886151;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:26:0317;1365604886317;59.1;;;;;;;;;;
2013-04-10 16:41:26:0317;1365604886317;59.1;;;;;;;;;;
2013-04-10 16:41:26:0554;1365604886554;59.1;;;;;;;;;;
2013-04-10 16:41:26:0554;1365604886554;59.1;;;;;;;;;;
2013-04-10 16:41:26:0791;1365604886791;59.0;;;;;;;;;;
2013-04-10 16:41:26:0791;1365604886791;59.0;;;;;;;;;;
2013-04-10 16:41:27:0030;1365604887030;59.1;;;;;;;;;;
2013-04-10 16:41:27:0030;1365604887030;59.1;;;;;;;;;;
2013-04-10 16:41:27:0137;1365604887137;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:27:0137;1365604887137;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:27:0267;1365604887267;59.1;;;;;;;;;;
2013-04-10 16:41:27:0267;1365604887267;59.1;;;;;;;;;;
2013-04-10 16:41:27:0505;1365604887505;59.1;;;;;;;;;;
2013-04-10 16:41:27:0505;1365604887505;59.1;;;;;;;;;;
2013-04-10 16:41:27:0743;1365604887743;59.0;;;;;;;;;;
2013-04-10 16:41:27:0743;1365604887743;59.0;;;;;;;;;;
2013-04-10 16:41:27:0981;1365604887981;58.8;;;;;;;;;;
2013-04-10 16:41:27:0981;1365604887981;58.8;;;;;;;;;;
2013-04-10 16:41:28:0161;1365604888161;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:28:0161;1365604888161;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:28:0219;1365604888219;58.55;;;;;;;;;;
2013-04-10 16:41:28:0219;1365604888219;58.55;;;;;;;;;;
2013-04-10 16:41:28:0461;1365604888461;58.35;;;;;;;;;;
2013-04-10 16:41:28:0461;1365604888461;58.35;;;;;;;;;;
2013-04-10 16:41:28:0699;1365604888699;58.5;;;;;;;;;;
2013-04-10 16:41:28:0699;1365604888699;58.5;;;;;;;;;;
2013-04-10 16:41:28:0937;1365604888937;58.7;;;;;;;;;;
2013-04-10 16:41:28:0937;1365604888937;58.7;;;;;;;;;;
2013-04-10 16:41:29:0137;1365604889137;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:29:0137;1365604889137;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:29:0175;1365604889175;58.9;;;;;;;;;;
2013-04-10 16:41:29:0175;1365604889175;58.9;;;;;;;;;;
2013-04-10 16:41:29:0413;1365604889413;59.0;;;;;;;;;;
2013-04-10 16:41:29:0413;1365604889413;59.0;;;;;;;;;;
2013-04-10 16:41:29:0650;1365604889650;59.1;;;;;;;;;;
2013-04-10 16:41:29:0650;1365604889650;59.1;;;;;;;;;;
2013-04-10 16:41:29:0889;1365604889889;59.1;;;;;;;;;;
2013-04-10 16:41:29:0889;1365604889889;59.1;;;;;;;;;;
2013-04-10 16:41:30:0127;1365604890127;59.1;;;;;;;;;;
2013-04-10 16:41:30:0127;1365604890127;59.1;;;;;;;;;;
2013-04-10 16:41:30:0142;1365604890142;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:30:0142;1365604890142;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:30:0366;1365604890366;59.1;;;;;;;;;;
2013-04-10 16:41:30:0366;1365604890366;59.1;;;;;;;;;;
2013-04-10 16:41:30:0607;1365604890607;59.1;;;;;;;;;;
2013-04-10 16:41:30:0607;1365604890607;59.1;;;;;;;;;;
2013-04-10 16:41:30:0844;1365604890844;59.1;;;;;;;;;;
2013-04-10 16:41:30:0844;1365604890844;59.1;;;;;;;;;;
2013-04-10 16:41:31:0083;1365604891083;59.2;;;;;;;;;;
2013-04-10 16:41:31:0083;1365604891083;59.2;;;;;;;;;;
2013-04-10 16:41:31:0139;1365604891139;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:31:0139;1365604891139;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:31:0321;1365604891321;59.3;;;;;;;;;;
2013-04-10 16:41:31:0321;1365604891321;59.3;;;;;;;;;;
2013-04-10 16:41:31:0559;1365604891559;59.15;;;;;;;;;;
2013-04-10 16:41:31:0559;1365604891559;59.15;;;;;;;;;;
2013-04-10 16:41:31:0796;1365604891796;59.0;;;;;;;;;;
2013-04-10 16:41:31:0796;1365604891796;59.0;;;;;;;;;;
2013-04-10 16:41:32:0035;1365604892035;59.0;;;;;;;;;;
2013-04-10 16:41:32:0035;1365604892035;59.0;;;;;;;;;;
2013-04-10 16:41:32:0136;1365604892136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:32:0136;1365604892136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:32:0274;1365604892274;58.7;;;;;;;;;;
2013-04-10 16:41:32:0274;1365604892274;58.7;;;;;;;;;;
2013-04-10 16:41:32:0510;1365604892510;58.6;;;;;;;;;;
2013-04-10 16:41:32:0510;1365604892510;58.6;;;;;;;;;;
2013-04-10 16:41:32:0753;1365604892753;58.6;;;;;;;;;;
2013-04-10 16:41:32:0753;1365604892753;58.6;;;;;;;;;;
2013-04-10 16:41:32:0992;1365604892992;58.6;;;;;;;;;;
2013-04-10 16:41:32:0992;1365604892992;58.6;;;;;;;;;;
2013-04-10 16:41:33:0133;1365604893133;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:33:0133;1365604893133;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:33:0246;1365604893246;58.6;;;;;;;;;;
2013-04-10 16:41:33:0246;1365604893246;58.6;;;;;;;;;;
2013-04-10 16:41:33:0466;1365604893466;58.6;;;;;;;;;;
2013-04-10 16:41:33:0466;1365604893466;58.6;;;;;;;;;;
2013-04-10 16:41:33:0705;1365604893705;58.6;;;;;;;;;;
2013-04-10 16:41:33:0705;1365604893705;58.6;;;;;;;;;;
2013-04-10 16:41:33:0942;1365604893942;58.5;;;;;;;;;;
2013-04-10 16:41:33:0942;1365604893942;58.5;;;;;;;;;;
2013-04-10 16:41:34:0141;1365604894141;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:34:0141;1365604894141;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:34:0180;1365604894180;58.5;;;;;;;;;;
2013-04-10 16:41:34:0180;1365604894180;58.5;;;;;;;;;;
2013-04-10 16:41:34:0418;1365604894418;58.5;;;;;;;;;;
2013-04-10 16:41:34:0418;1365604894418;58.5;;;;;;;;;;
2013-04-10 16:41:34:0656;1365604894656;58.5;;;;;;;;;;
2013-04-10 16:41:34:0656;1365604894656;58.5;;;;;;;;;;
2013-04-10 16:41:34:0900;1365604894900;58.5;;;;;;;;;;
2013-04-10 16:41:34:0900;1365604894900;58.5;;;;;;;;;;
2013-04-10 16:41:35:0136;1365604895136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:35:0136;1365604895136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:35:0137;1365604895137;58.4;;;;;;;;;;
2013-04-10 16:41:35:0137;1365604895137;58.4;;;;;;;;;;
2013-04-10 16:41:35:0374;1365604895374;58.5;;;;;;;;;;
2013-04-10 16:41:35:0374;1365604895374;58.5;;;;;;;;;;
2013-04-10 16:41:35:0613;1365604895613;58.6;;;;;;;;;;
2013-04-10 16:41:35:0613;1365604895613;58.6;;;;;;;;;;
2013-04-10 16:41:35:0851;1365604895851;58.6;;;;;;;;;;
2013-04-10 16:41:35:0851;1365604895851;58.6;;;;;;;;;;
2013-04-10 16:41:36:0089;1365604896089;58.6;;;;;;;;;;
2013-04-10 16:41:36:0089;1365604896089;58.6;;;;;;;;;;
2013-04-10 16:41:36:0326;1365604896326;58.5;;;;;;;;;;
2013-04-10 16:41:36:0326;1365604896326;58.5;;;;;;;;;;
2013-04-10 16:41:36:0564;1365604896564;58.5;;;;;;;;;;
2013-04-10 16:41:36:0564;1365604896564;58.5;;;;;;;;;;
2013-04-10 16:41:36:0802;1365604896802;58.5;;;;;;;;;;
2013-04-10 16:41:36:0802;1365604896802;58.5;;;;;;;;;;
2013-04-10 16:41:37:0046;1365604897046;58.4;;;;;;;;;;
2013-04-10 16:41:37:0046;1365604897046;58.4;;;;;;;;;;
2013-04-10 16:41:37:0144;1365604897144;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:37:0144;1365604897144;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:37:0283;1365604897283;58.5;;;;;;;;;;
2013-04-10 16:41:37:0283;1365604897283;58.5;;;;;;;;;;
2013-04-10 16:41:37:0521;1365604897521;58.6;;;;;;;;;;
2013-04-10 16:41:37:0521;1365604897521;58.6;;;;;;;;;;
2013-04-10 16:41:37:0758;1365604897758;58.6;;;;;;;;;;
2013-04-10 16:41:37:0758;1365604897758;58.6;;;;;;;;;;
2013-04-10 16:41:37:0998;1365604897998;58.6;;;;;;;;;;
2013-04-10 16:41:37:0998;1365604897998;58.6;;;;;;;;;;
2013-04-10 16:41:38:0140;1365604898140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:38:0140;1365604898140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:38:0234;1365604898234;58.6;;;;;;;;;;
2013-04-10 16:41:38:0234;1365604898234;58.6;;;;;;;;;;
2013-04-10 16:41:38:0472;1365604898472;58.5;;;;;;;;;;
2013-04-10 16:41:38:0472;1365604898472;58.5;;;;;;;;;;
2013-04-10 16:41:38:0710;1365604898710;58.5;;;;;;;;;;
2013-04-10 16:41:38:0710;1365604898710;58.5;;;;;;;;;;
2013-04-10 16:41:38:0949;1365604898949;58.5;;;;;;;;;;
2013-04-10 16:41:38:0949;1365604898949;58.5;;;;;;;;;;
2013-04-10 16:41:39:0145;1365604899145;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:39:0145;1365604899145;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:39:0191;1365604899191;58.5;;;;;;;;;;
2013-04-10 16:41:39:0191;1365604899191;58.5;;;;;;;;;;
2013-04-10 16:41:39:0429;1365604899429;58.5;;;;;;;;;;
2013-04-10 16:41:39:0429;1365604899429;58.5;;;;;;;;;;
2013-04-10 16:41:39:0666;1365604899666;58.4;;;;;;;;;;
2013-04-10 16:41:39:0666;1365604899666;58.4;;;;;;;;;;
2013-04-10 16:41:39:0905;1365604899905;58.5;;;;;;;;;;
2013-04-10 16:41:39:0905;1365604899905;58.5;;;;;;;;;;
2013-04-10 16:41:40:0142;1365604900142;58.5;;;;;;;;;;
2013-04-10 16:41:40:0142;1365604900142;58.5;;;;;;;;;;
2013-04-10 16:41:40:0145;1365604900145;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:40:0145;1365604900145;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:40:0380;1365604900380;58.5;;;;;;;;;;
2013-04-10 16:41:40:0380;1365604900380;58.5;;;;;;;;;;
2013-04-10 16:41:40:0619;1365604900619;58.5;;;;;;;;;;
2013-04-10 16:41:40:0619;1365604900619;58.5;;;;;;;;;;
2013-04-10 16:41:40:0856;1365604900856;58.4;;;;;;;;;;
2013-04-10 16:41:40:0856;1365604900856;58.4;;;;;;;;;;
2013-04-10 16:41:41:0094;1365604901094;58.6;;;;;;;;;;
2013-04-10 16:41:41:0094;1365604901094;58.6;;;;;;;;;;
2013-04-10 16:41:41:0140;1365604901140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:41:0140;1365604901140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:41:0337;1365604901337;58.6;;;;;;;;;;
2013-04-10 16:41:41:0337;1365604901337;58.6;;;;;;;;;;
2013-04-10 16:41:41:0573;1365604901573;58.6;;;;;;;;;;
2013-04-10 16:41:41:0573;1365604901573;58.6;;;;;;;;;;
2013-04-10 16:41:41:0812;1365604901812;58.6;;;;;;;;;;
2013-04-10 16:41:41:0812;1365604901812;58.6;;;;;;;;;;
2013-04-10 16:41:42:0050;1365604902050;58.7;;;;;;;;;;
2013-04-10 16:41:42:0050;1365604902050;58.7;;;;;;;;;;
2013-04-10 16:41:42:0140;1365604902140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:42:0140;1365604902140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:42:0288;1365604902288;58.6;;;;;;;;;;
2013-04-10 16:41:42:0288;1365604902288;58.6;;;;;;;;;;
2013-04-10 16:41:42:0527;1365604902527;58.4;;;;;;;;;;
2013-04-10 16:41:42:0527;1365604902527;58.4;;;;;;;;;;
2013-04-10 16:41:42:0763;1365604902763;58.5;;;;;;;;;;
2013-04-10 16:41:42:0763;1365604902763;58.5;;;;;;;;;;
2013-04-10 16:41:43:0001;1365604903001;58.4;;;;;;;;;;
2013-04-10 16:41:43:0001;1365604903001;58.4;;;;;;;;;;
2013-04-10 16:41:43:0151;1365604903151;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:43:0151;1365604903151;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:43:0240;1365604903240;58.6;;;;;;;;;;
2013-04-10 16:41:43:0240;1365604903240;58.6;;;;;;;;;;
2013-04-10 16:41:43:0482;1365604903482;58.7;;;;;;;;;;
2013-04-10 16:41:43:0482;1365604903482;58.7;;;;;;;;;;
2013-04-10 16:41:43:0720;1365604903720;58.8;;;;;;;;;;
2013-04-10 16:41:43:0720;1365604903720;58.8;;;;;;;;;;
2013-04-10 16:41:43:0958;1365604903958;58.9;;;;;;;;;;
2013-04-10 16:41:43:0958;1365604903958;58.9;;;;;;;;;;
2013-04-10 16:41:44:0195;1365604904195;59.0;;;;;;;;;;
2013-04-10 16:41:44:0195;1365604904195;59.0;;;;;;;;;;
2013-04-10 16:41:44:0434;1365604904434;59.0;;;;;;;;;;
2013-04-10 16:41:44:0434;1365604904434;59.0;;;;;;;;;;
2013-04-10 16:41:44:0672;1365604904672;59.0;;;;;;;;;;
2013-04-10 16:41:44:0672;1365604904672;59.0;;;;;;;;;;
2013-04-10 16:41:44:0910;1365604904910;59.0;;;;;;;;;;
2013-04-10 16:41:44:0910;1365604904910;59.0;;;;;;;;;;
2013-04-10 16:41:45:0143;1365604905143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:45:0143;1365604905143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:45:0148;1365604905148;59.0;;;;;;;;;;
2013-04-10 16:41:45:0148;1365604905148;59.0;;;;;;;;;;
2013-04-10 16:41:45:0386;1365604905386;59.0;;;;;;;;;;
2013-04-10 16:41:45:0386;1365604905386;59.0;;;;;;;;;;
2013-04-10 16:41:45:0629;1365604905629;59.1;;;;;;;;;;
2013-04-10 16:41:45:0629;1365604905629;59.1;;;;;;;;;;
2013-04-10 16:41:45:0866;1365604905866;59.1;;;;;;;;;;
2013-04-10 16:41:45:0866;1365604905866;59.1;;;;;;;;;;
2013-04-10 16:41:46:0103;1365604906103;59.3;;;;;;;;;;
2013-04-10 16:41:46:0103;1365604906103;59.3;;;;;;;;;;
2013-04-10 16:41:46:0139;1365604906139;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:46:0139;1365604906139;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:46:0342;1365604906342;59.3;;;;;;;;;;
2013-04-10 16:41:46:0342;1365604906342;59.3;;;;;;;;;;
2013-04-10 16:41:46:0579;1365604906579;59.3;;;;;;;;;;
2013-04-10 16:41:46:0579;1365604906579;59.3;;;;;;;;;;
2013-04-10 16:41:46:0817;1365604906817;59.3;;;;;;;;;;
2013-04-10 16:41:46:0817;1365604906817;59.3;;;;;;;;;;
2013-04-10 16:41:47:0056;1365604907056;59.1;;;;;;;;;;
2013-04-10 16:41:47:0056;1365604907056;59.1;;;;;;;;;;
2013-04-10 16:41:47:0293;1365604907293;59.1;;;;;;;;;;
2013-04-10 16:41:47:0293;1365604907293;59.1;;;;;;;;;;
2013-04-10 16:41:47:0531;1365604907531;59.1;;;;;;;;;;
2013-04-10 16:41:47:0531;1365604907531;59.1;;;;;;;;;;
2013-04-10 16:41:47:0774;1365604907774;59.1;;;;;;;;;;
2013-04-10 16:41:47:0774;1365604907774;59.1;;;;;;;;;;
2013-04-10 16:41:48:0011;1365604908011;59.1;;;;;;;;;;
2013-04-10 16:41:48:0011;1365604908011;59.1;;;;;;;;;;
2013-04-10 16:41:48:0143;1365604908143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:48:0143;1365604908143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:48:0249;1365604908249;59.1;;;;;;;;;;
2013-04-10 16:41:48:0249;1365604908249;59.1;;;;;;;;;;
2013-04-10 16:41:48:0487;1365604908487;59.1;;;;;;;;;;
2013-04-10 16:41:48:0487;1365604908487;59.1;;;;;;;;;;
2013-04-10 16:41:48:0725;1365604908725;59.1;;;;;;;;;;
2013-04-10 16:41:48:0725;1365604908725;59.1;;;;;;;;;;
2013-04-10 16:41:48:0963;1365604908963;59.1;;;;;;;;;;
2013-04-10 16:41:48:0963;1365604908963;59.1;;;;;;;;;;
2013-04-10 16:41:49:0143;1365604909143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:49:0143;1365604909143;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:49:0200;1365604909200;59.0;;;;;;;;;;
2013-04-10 16:41:49:0200;1365604909200;59.0;;;;;;;;;;
2013-04-10 16:41:49:0439;1365604909439;59.0;;;;;;;;;;
2013-04-10 16:41:49:0439;1365604909439;59.0;;;;;;;;;;
2013-04-10 16:41:49:0678;1365604909678;59.0;;;;;;;;;;
2013-04-10 16:41:49:0678;1365604909678;59.0;;;;;;;;;;
2013-04-10 16:41:49:0920;1365604909920;59.2;;;;;;;;;;
2013-04-10 16:41:49:0920;1365604909920;59.2;;;;;;;;;;
2013-04-10 16:41:50:0142;1365604910142;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:50:0142;1365604910142;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:50:0159;1365604910159;59.1;;;;;;;;;;
2013-04-10 16:41:50:0159;1365604910159;59.1;;;;;;;;;;
2013-04-10 16:41:50:0397;1365604910397;59.1;;;;;;;;;;
2013-04-10 16:41:50:0397;1365604910397;59.1;;;;;;;;;;
2013-04-10 16:41:50:0634;1365604910634;59.1;;;;;;;;;;
2013-04-10 16:41:50:0634;1365604910634;59.1;;;;;;;;;;
2013-04-10 16:41:50:0872;1365604910872;59.0;;;;;;;;;;
2013-04-10 16:41:50:0872;1365604910872;59.0;;;;;;;;;;
2013-04-10 16:41:51:0110;1365604911110;59.2;;;;;;;;;;
2013-04-10 16:41:51:0110;1365604911110;59.2;;;;;;;;;;
2013-04-10 16:41:51:0147;1365604911147;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:51:0147;1365604911147;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:51:0348;1365604911348;59.2;;;;;;;;;;
2013-04-10 16:41:51:0348;1365604911348;59.2;;;;;;;;;;
2013-04-10 16:41:51:0586;1365604911586;59.2;;;;;;;;;;
2013-04-10 16:41:51:0586;1365604911586;59.2;;;;;;;;;;
2013-04-10 16:41:51:0824;1365604911824;59.2;;;;;;;;;;
2013-04-10 16:41:51:0824;1365604911824;59.2;;;;;;;;;;
2013-04-10 16:41:52:0066;1365604912066;59.2;;;;;;;;;;
2013-04-10 16:41:52:0066;1365604912066;59.2;;;;;;;;;;
2013-04-10 16:41:52:0136;1365604912136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:52:0136;1365604912136;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:52:0304;1365604912304;59.2;;;;;;;;;;
2013-04-10 16:41:52:0304;1365604912304;59.2;;;;;;;;;;
2013-04-10 16:41:52:0542;1365604912542;59.2;;;;;;;;;;
2013-04-10 16:41:52:0542;1365604912542;59.2;;;;;;;;;;
2013-04-10 16:41:52:0780;1365604912780;59.2;;;;;;;;;;
2013-04-10 16:41:52:0780;1365604912780;59.2;;;;;;;;;;
2013-04-10 16:41:53:0018;1365604913018;59.2;;;;;;;;;;
2013-04-10 16:41:53:0018;1365604913018;59.2;;;;;;;;;;
2013-04-10 16:41:53:0140;1365604913140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:53:0140;1365604913140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:53:0256;1365604913256;59.1;;;;;;;;;;
2013-04-10 16:41:53:0256;1365604913256;59.1;;;;;;;;;;
2013-04-10 16:41:53:0494;1365604913494;59.0;;;;;;;;;;
2013-04-10 16:41:53:0494;1365604913494;59.0;;;;;;;;;;
2013-04-10 16:41:53:0731;1365604913731;59.0;;;;;;;;;;
2013-04-10 16:41:53:0731;1365604913731;59.0;;;;;;;;;;
2013-04-10 16:41:53:0970;1365604913970;59.0;;;;;;;;;;
2013-04-10 16:41:53:0970;1365604913970;59.0;;;;;;;;;;
2013-04-10 16:41:54:0140;1365604914140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:54:0140;1365604914140;;;;;;12.538463333333334;52.410851666666666;0;0.0;;
2013-04-10 16:41:54:0212;1365604914212;59.0;;;;;;;;;;
2013-04-10 16:41:54:0212;1365604914212;59.0;;;;;;;;;;
2013-04-10 16:41:54:0454;1365604914454;59.1;;;;;;;;;;
2013-04-10 16:41:54:0454;1365604914454;59.1;;;;;;;;;;
2013-04-11 07:40:23:0994;1365658823994;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:24:0661;1365658824661;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:25:0658;1365658825658;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:26:0660;1365658826660;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:27:0705;1365658827705;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:28:0748;1365658828748;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:30:0180;1365658830180;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:30:0686;1365658830686;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:31:0670;1365658831670;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:32:0697;1365658832697;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:33:0684;1365658833684;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:34:0687;1365658834687;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:35:0679;1365658835679;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:36:0676;1365658836676;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:37:0661;1365658837661;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:38:0660;1365658838660;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:39:0664;1365658839664;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:40:0660;1365658840660;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:41:0663;1365658841663;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:42:0674;1365658842674;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:43:0662;1365658843662;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:44:0733;1365658844733;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:45:0659;1365658845659;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:46:0680;1365658846680;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:47:0673;1365658847673;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:48:0662;1365658848662;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:49:0666;1365658849666;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:50:0658;1365658850658;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:51:0654;1365658851654;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:52:0654;1365658852654;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:53:0651;1365658853651;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:54:0647;1365658854647;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:55:0648;1365658855648;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:56:0646;1365658856646;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:40:59:0663;1365658859663;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:00:0642;1365658860642;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:01:0147;1365658861147;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:01:0663;1365658861663;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:02:0661;1365658862661;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:03:0654;1365658863654;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:04:0651;1365658864651;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:05:0660;1365658865660;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:06:0649;1365658866649;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:07:0661;1365658867661;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:08:0658;1365658868658;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:09:0652;1365658869652;;;;;;12.53868;52.410898333333336;5;0.0;;
2013-04-11 07:41:10:0678;1365658870678;;;;;;12.53868;52.410898333333336;5;0.0;;
