Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition
2013-03-27 13:05:39:0709;1364385939709;;0.5111111111111128;;;
2013-03-27 13:05:39:0709;1364385939709;;;34.14666666666666;;
2013-03-27 13:05:39:0831;1364385939831;213.85;;;;
2013-03-27 13:05:39:0862;1364385939862;;;;;34
2013-03-27 13:05:40:0074;1364385940074;204.55;;;;
2013-03-27 13:05:40:0094;1364385940094;;15.111111111111114;;;
2013-03-27 13:05:40:0094;1364385940094;;;36.80177777777777;;
2013-03-27 13:05:40:0268;1364385940268;;;;;36
2013-03-27 13:05:40:0310;1364385940310;193.55;;;;
2013-03-27 13:05:40:0468;1364385940468;;21.422222222222224;;;
2013-03-27 13:05:40:0468;1364385940468;;;40.53066666666666;;
2013-03-27 13:05:40:0549;1364385940549;182.15;;;;
2013-03-27 13:05:40:0635;1364385940635;;;;;40
2013-03-27 13:05:40:0785;1364385940785;171.95;;;;
2013-03-27 13:05:40:0835;1364385940835;;35.111111111111114;;;
2013-03-27 13:05:40:0835;1364385940835;;;48.16711111111111;;
2013-03-27 13:05:40:0996;1364385940996;;;;;48
2013-03-27 13:05:41:0024;1364385941024;154.75;;;;
2013-03-27 13:05:41:0196;1364385941196;;42.22222222222223;;;
2013-03-27 13:05:41:0196;1364385941196;;;58.296;;
2013-03-27 13:05:41:0261;1364385941261;141.95;;;;
2013-03-27 13:05:41:0334;1364385941334;;;;;58
2013-03-27 13:05:41:0499;1364385941499;131.1;;;;
2013-03-27 13:05:41:0535;1364385941535;;50.0;;;
2013-03-27 13:05:41:0535;1364385941535;;;70.66266666666667;;
2013-03-27 13:05:41:0687;1364385941687;;;;;70
2013-03-27 13:05:41:0737;1364385941737;123.2;;;;
2013-03-27 13:05:41:0890;1364385941890;;38.0;;;
2013-03-27 13:05:41:0890;1364385941890;;;80.16266666666667;;
2013-03-27 13:05:41:0974;1364385941974;117.0;;;;
2013-03-27 13:05:42:0028;1364385942028;;;;;80
2013-03-27 13:05:42:0216;1364385942216;113.05;;;;
2013-03-27 13:05:42:0228;1364385942228;;28.0;;;
2013-03-27 13:05:42:0228;1364385942228;;;88.04266666666666;;
2013-03-27 13:05:42:0390;1364385942390;;;;;88
2013-03-27 13:05:42:0453;1364385942453;109.85;;;;
2013-03-27 13:05:42:0591;1364385942591;;20.0;;;
2013-03-27 13:05:42:0591;1364385942591;;;94.32266666666666;;
2013-03-27 13:05:42:0692;1364385942692;106.35;;;;
2013-03-27 13:05:42:0744;1364385942744;;;;;94
2013-03-27 13:05:42:0930;1364385942930;102.95;;;;
2013-03-27 13:05:42:0945;1364385942945;;14.0;;;
2013-03-27 13:05:42:0945;1364385942945;;;99.02266666666667;;
2013-03-27 13:05:43:0088;1364385943088;;;;;99
2013-03-27 13:05:43:0168;1364385943168;99.5;;;;
2013-03-27 13:05:43:0292;1364385943292;;9.0;;;
2013-03-27 13:05:43:0292;1364385943292;;;102.91266666666667;;
2013-03-27 13:05:43:0404;1364385943404;96.8;;;;
2013-03-27 13:05:43:0462;1364385943462;;;;;102
2013-03-27 13:05:43:0642;1364385943642;97.0;;;;
2013-03-27 13:05:43:0663;1364385943663;;6.0;;;
2013-03-27 13:05:43:0663;1364385943663;;;105.25266666666667;;
2013-03-27 13:05:43:0877;1364385943877;;;;;105
2013-03-27 13:05:43:0881;1364385943881;99.0;;;;
2013-03-27 13:05:44:0078;1364385944078;;3.0;;;
2013-03-27 13:05:44:0078;1364385944078;;;107.56266666666667;;
2013-03-27 13:05:44:0118;1364385944118;102.45;;;;
2013-03-27 13:05:44:0304;1364385944304;;;;;107
2013-03-27 13:05:44:0360;1364385944360;108.0;;;;
2013-03-27 13:05:44:0504;1364385944504;;1.0;;;
2013-03-27 13:05:44:0504;1364385944504;;;109.09266666666667;;
2013-03-27 13:05:44:0597;1364385944597;112.8;;;;
2013-03-27 13:05:44:0834;1364385944834;117.55;;;;
2013-03-27 13:05:44:0965;1364385944965;;;;;109
2013-03-27 13:05:45:0073;1364385945073;121.95;;;;
2013-03-27 13:05:45:0168;1364385945168;;1.0;;;
2013-03-27 13:05:45:0168;1364385945168;;;109.10266666666666;;
2013-03-27 13:05:45:0310;1364385945310;127.05;;;;
2013-03-27 13:05:45:0548;1364385945548;131.8;;;;
2013-03-27 13:05:45:0637;1364385945637;;;;;109
2013-03-27 13:05:45:0786;1364385945786;136.6;;;;
2013-03-27 13:05:45:0837;1364385945837;;-0.7777777777777715;;;
2013-03-27 13:05:45:0837;1364385945837;;;108.66822222222223;;
2013-03-27 13:05:46:0023;1364385946023;141.25;;;;
2013-03-27 13:05:46:0028;1364385946028;;;;;108
2013-03-27 13:05:46:0228;1364385946228;;-6.2222222222222285;;;
2013-03-27 13:05:46:0228;1364385946228;;;108.29933333333334;;
2013-03-27 13:05:46:0262;1364385946262;146.4;;;;
2013-03-27 13:05:46:0410;1364385946410;;;;;108
2013-03-27 13:05:46:0504;1364385946504;155.15;;;;
2013-03-27 13:05:46:0611;1364385946611;;-18.66666666666667;;;
2013-03-27 13:05:46:0611;1364385946611;;;105.126;;
2013-03-27 13:05:46:0740;1364385946740;161.2;;;;
2013-03-27 13:05:46:0804;1364385946804;;;;;105
2013-03-27 13:05:46:0978;1364385946978;167.9;;;;
2013-03-27 13:05:47:0004;1364385947004;;-26.33333333333333;;;
2013-03-27 13:05:47:0004;1364385947004;;;100.02266666666667;;
2013-03-27 13:05:47:0198;1364385947198;;;;;100
2013-03-27 13:05:47:0216;1364385947216;171.25;;;;
2013-03-27 13:05:47:0399;1364385947399;;-24.888888888888886;;;
2013-03-27 13:05:47:0399;1364385947399;;;95.12044444444444;;
2013-03-27 13:05:47:0455;1364385947455;174.05;;;;
2013-03-27 13:05:47:0548;1364385947548;;;;;95
2013-03-27 13:05:47:0691;1364385947691;176.65;;;;
2013-03-27 13:05:47:0749;1364385947749;;-24.33333333333333;;;
2013-03-27 13:05:47:0749;1364385947749;;;90.01044444444445;;
2013-03-27 13:05:47:0889;1364385947889;;;;;90
2013-03-27 13:05:47:0930;1364385947930;181.5;;;;
2013-03-27 13:05:48:0090;1364385948090;;-23.511111111111106;;;
2013-03-27 13:05:48:0090;1364385948090;;;84.97266666666667;;
2013-03-27 13:05:48:0167;1364385948167;183.2;;;;
2013-03-27 13:05:48:0290;1364385948290;;;;;84
2013-03-27 13:05:48:0410;1364385948410;181.95;;;;
2013-03-27 13:05:48:0491;1364385948491;;-17.511111111111106;;;
2013-03-27 13:05:48:0491;1364385948491;;;80.23755555555556;;
2013-03-27 13:05:48:0648;1364385948648;183.4;;;;
2013-03-27 13:05:48:0660;1364385948660;;;;;80
2013-03-27 13:05:48:0861;1364385948861;;-15.022222222222226;;;
2013-03-27 13:05:48:0861;1364385948861;;;76.68466666666666;;
2013-03-27 13:05:48:0885;1364385948885;182.35;;;;
2013-03-27 13:05:49:0015;1364385949015;;;;;76
2013-03-27 13:05:49:0122;1364385949122;181.4;;;;
2013-03-27 13:05:49:0215;1364385949215;;-9.511111111111106;;;
2013-03-27 13:05:49:0215;1364385949215;;;73.91222222222223;;
2013-03-27 13:05:49:0362;1364385949362;182.7;;;;
2013-03-27 13:05:49:0362;1364385949362;;;;;73
2013-03-27 13:05:49:0563;1364385949563;;-7.266666666666666;;;
2013-03-27 13:05:49:0563;1364385949563;;;71.37822222222222;;
2013-03-27 13:05:49:0597;1364385949597;184.25;;;;
2013-03-27 13:05:49:0719;1364385949719;;;;;71
2013-03-27 13:05:49:0836;1364385949836;184.4;;;;
2013-03-27 13:05:49:0920;1364385949920;;-6.7777777777777715;;;
2013-03-27 13:05:49:0920;1364385949920;;;69.42777777777778;;
2013-03-27 13:05:50:0072;1364385950072;;;;;69
2013-03-27 13:05:50:0074;1364385950074;183.7;;;;
2013-03-27 13:05:50:0272;1364385950272;;-4.022222222222226;;;
2013-03-27 13:05:50:0272;1364385950272;;;68.04888888888888;;
2013-03-27 13:05:50:0313;1364385950313;183.8;;;;
2013-03-27 13:05:50:0443;1364385950443;;;;;68
2013-03-27 13:05:50:0551;1364385950551;183.8;;;;
2013-03-27 13:05:50:0643;1364385950643;;-3.0222222222222257;;;
2013-03-27 13:05:50:0643;1364385950643;;;67.25866666666667;;
2013-03-27 13:05:50:0792;1364385950792;183.45;;;;
2013-03-27 13:05:50:0806;1364385950806;;;;;67
2013-03-27 13:05:51:0012;1364385951012;;-2.0222222222222257;;;
2013-03-27 13:05:51:0012;1364385951012;;;66.47844444444443;;
2013-03-27 13:05:51:0030;1364385951030;183.5;;;;
2013-03-27 13:05:51:0156;1364385951156;;;;;66
2013-03-27 13:05:51:0267;1364385951267;184.1;;;;
2013-03-27 13:05:51:0356;1364385951356;;-1.7777777777777715;;;
2013-03-27 13:05:51:0356;1364385951356;;;65.51933333333334;;
2013-03-27 13:05:51:0500;1364385951500;;;;;65
2013-03-27 13:05:51:0504;1364385951504;190.95;;;;
2013-03-27 13:05:51:0700;1364385951700;;-5.31111111111111;;;
2013-03-27 13:05:51:0700;1364385951700;;;63.61822222222222;;
2013-03-27 13:05:51:0743;1364385951743;195.0;;;;
2013-03-27 13:05:51:0871;1364385951871;;;;;63
2013-03-27 13:05:51:0981;1364385951981;198.7;;;;
2013-03-27 13:05:52:0071;1364385952071;;-9.355555555555554;;;
2013-03-27 13:05:52:0071;1364385952071;;;60.553999999999995;;
2013-03-27 13:05:52:0223;1364385952223;202.75;;;;
2013-03-27 13:05:52:0251;1364385952251;;;;;60
2013-03-27 13:05:52:0451;1364385952451;;-9.37777777777778;;;
2013-03-27 13:05:52:0451;1364385952451;;;57.45488888888889;;
2013-03-27 13:05:52:0456;1364385952456;216.15;;;;
2013-03-27 13:05:52:0592;1364385952592;;;;;57
2013-03-27 13:05:52:0694;1364385952694;219.9;;;;
2013-03-27 13:05:52:0793;1364385952793;;-19.22222222222222;;;
2013-03-27 13:05:52:0793;1364385952793;;;51.9;;
2013-03-27 13:05:52:0937;1364385952937;220.65;;;;
2013-03-27 13:05:52:0950;1364385952950;;;;;51
2013-03-27 13:05:53:0151;1364385953151;;-13.977777777777774;;;
2013-03-27 13:05:53:0151;1364385953151;;;47.01888888888889;;
2013-03-27 13:05:53:0173;1364385953173;218.9;;;;
2013-03-27 13:05:53:0346;1364385953346;;;;;47
2013-03-27 13:05:53:0411;1364385953411;211.8;;;;
2013-03-27 13:05:53:0546;1364385953546;;-3.177777777777777;;;
2013-03-27 13:05:53:0546;1364385953546;;;45.57911111111111;;
2013-03-27 13:05:53:0648;1364385953648;208.2;;;;
2013-03-27 13:05:53:0716;1364385953716;;;;;45
2013-03-27 13:05:53:0886;1364385953886;197.15;;;;
2013-03-27 13:05:53:0917;1364385953917;;9.399999999999999;;;
2013-03-27 13:05:53:0917;1364385953917;;;46.69177777777777;;
2013-03-27 13:05:54:0068;1364385954068;;;;;46
2013-03-27 13:05:54:0123;1364385954123;186.0;;;;
2013-03-27 13:05:54:0297;1364385954297;;17.46666666666667;;;
2013-03-27 13:05:54:0297;1364385954297;;;49.80244444444444;;
2013-03-27 13:05:54:0361;1364385954361;178.0;;;;
2013-03-27 13:05:54:0438;1364385954438;;;;;49
2013-03-27 13:05:54:0600;1364385954600;173.55;;;;
2013-03-27 13:05:54:0639;1364385954639;;24.33333333333333;;;
2013-03-27 13:05:54:0639;1364385954639;;;54.693777777777775;;
2013-03-27 13:05:54:0786;1364385954786;;;;;54
2013-03-27 13:05:54:0837;1364385954837;171.7;;;;
2013-03-27 13:05:54:0986;1364385954986;;21.111111111111114;;;
2013-03-27 13:05:54:0986;1364385954986;;;59.13155555555555;;
2013-03-27 13:05:55:0080;1364385955080;170.55;;;;
2013-03-27 13:05:55:0128;1364385955128;;;;;59
2013-03-27 13:05:55:0317;1364385955317;170.15;;;;
2013-03-27 13:05:55:0329;1364385955329;;17.0;;;
2013-03-27 13:05:55:0329;1364385955329;;;63.31488888888889;;
2013-03-27 13:05:55:0468;1364385955468;;;;;63
2013-03-27 13:05:55:0555;1364385955555;170.7;;;;
2013-03-27 13:05:55:0668;1364385955668;;13.0;;;
2013-03-27 13:05:55:0668;1364385955668;;;66.48488888888889;;
2013-03-27 13:05:55:0793;1364385955793;170.6;;;;
2013-03-27 13:05:55:0816;1364385955816;;;;;66
2013-03-27 13:05:56:0016;1364385956016;;10.0;;;
2013-03-27 13:05:56:0016;1364385956016;;;68.86488888888888;;
2013-03-27 13:05:56:0030;1364385956030;170.8;;;;
2013-03-27 13:05:56:0170;1364385956170;;;;;68
2013-03-27 13:05:56:0267;1364385956267;171.2;;;;
2013-03-27 13:05:56:0370;1364385956370;;7.111111111111114;;;
2013-03-27 13:05:56:0370;1364385956370;;;70.24266666666666;;
2013-03-27 13:05:56:0508;1364385956508;171.3;;;;
2013-03-27 13:05:56:0508;1364385956508;;;;;70
2013-03-27 13:05:56:0709;1364385956709;;5.111111111111114;;;
2013-03-27 13:05:56:0709;1364385956709;;;71.81377777777777;;
2013-03-27 13:05:56:0742;1364385956742;170.5;;;;
2013-03-27 13:05:56:0864;1364385956864;;;;;71
2013-03-27 13:05:56:0981;1364385956981;170.5;;;;
2013-03-27 13:05:57:0064;1364385957064;;5.0;;;
2013-03-27 13:05:57:0064;1364385957064;;;72.83711111111111;;
2013-03-27 13:05:57:0223;1364385957223;171.3;;;;
2013-03-27 13:05:57:0232;1364385957232;;;;;72
2013-03-27 13:05:57:0433;1364385957433;;3.1111111111111143;;;
2013-03-27 13:05:57:0433;1364385957433;;;73.41488888888888;;
2013-03-27 13:05:57:0460;1364385957460;171.3;;;;
2013-03-27 13:05:57:0588;1364385957588;;;;;73
2013-03-27 13:05:57:0705;1364385957705;171.3;;;;
2013-03-27 13:05:57:0788;1364385957788;;2.1111111111111143;;;
2013-03-27 13:05:57:0788;1364385957788;;;74.196;;
2013-03-27 13:05:57:0935;1364385957935;171.6;;;;
2013-03-27 13:05:57:0948;1364385957948;;;;;74
2013-03-27 13:05:58:0148;1364385958148;;1.1111111111111143;;;
2013-03-27 13:05:58:0148;1364385958148;;;74.96711111111111;;
2013-03-27 13:05:58:0173;1364385958173;171.0;;;;
2013-03-27 13:05:58:0284;1364385958284;;;;;74
2013-03-27 13:05:58:0410;1364385958410;170.85;;;;
2013-03-27 13:05:58:0486;1364385958486;;2.0;;;
2013-03-27 13:05:58:0486;1364385958486;;;75.20044444444444;;
2013-03-27 13:05:58:0638;1364385958638;;;;;75
2013-03-27 13:05:58:0649;1364385958649;170.9;;;;
2013-03-27 13:05:58:0838;1364385958838;;1.0;;;
2013-03-27 13:05:58:0838;1364385958838;;;75.97044444444444;;
2013-03-27 13:05:58:0886;1364385958886;171.0;;;;
2013-03-27 13:05:58:0978;1364385958978;;;;;75
2013-03-27 13:05:59:0124;1364385959124;170.85;;;;
2013-03-27 13:05:59:0178;1364385959178;;1.0;;;
2013-03-27 13:05:59:0178;1364385959178;;;75.98044444444444;;
2013-03-27 13:05:59:0367;1364385959367;171.2;;;;
2013-03-27 13:05:59:0388;1364385959388;;;;;75
2013-03-27 13:05:59:0589;1364385959589;;0.11111111111111427;;;
2013-03-27 13:05:59:0589;1364385959589;;;75.76822222222222;;
2013-03-27 13:05:59:0604;1364385959604;171.3;;;;
2013-03-27 13:05:59:0741;1364385959741;;;;;75
2013-03-27 13:05:59:0842;1364385959842;171.4;;;;
2013-03-27 13:05:59:0941;1364385959941;;0.11111111111111427;;;
2013-03-27 13:05:59:0941;1364385959941;;;75.76933333333334;;
2013-03-27 13:06:00:0079;1364385960079;171.3;;;;
2013-03-27 13:06:00:0080;1364385960080;;;;;75
2013-03-27 13:06:00:0281;1364385960281;;0.11111111111111427;;;
2013-03-27 13:06:00:0281;1364385960281;;;75.77044444444445;;
2013-03-27 13:06:00:0317;1364385960317;171.3;;;;
2013-03-27 13:06:00:0456;1364385960456;;;;;75
2013-03-27 13:06:00:0554;1364385960554;171.4;;;;
2013-03-27 13:06:00:0658;1364385960658;;0.11111111111111427;;;
2013-03-27 13:06:00:0658;1364385960658;;;75.77155555555555;;
2013-03-27 13:06:00:0792;1364385960792;171.6;;;;
2013-03-27 13:06:00:0824;1364385960824;;;;;75
2013-03-27 13:06:01:0025;1364385961025;;0.11111111111111427;;;
2013-03-27 13:06:01:0025;1364385961025;;;75.77266666666667;;
2013-03-27 13:06:01:0030;1364385961030;172.35;;;;
2013-03-27 13:06:01:0186;1364385961186;;;;;75
2013-03-27 13:06:01:0268;1364385961268;176.6;;;;
2013-03-27 13:06:01:0393;1364385961393;;-4.333333333333329;;;
2013-03-27 13:06:01:0393;1364385961393;;;74.66266666666667;;
2013-03-27 13:06:01:0510;1364385961510;183.25;;;;
2013-03-27 13:06:01:0541;1364385961541;;;;;74
2013-03-27 13:06:01:0743;1364385961743;;-9.022222222222226;;;
2013-03-27 13:06:01:0743;1364385961743;;;72.44711111111111;;
2013-03-27 13:06:01:0746;1364385961746;186.85;;;;
2013-03-27 13:06:01:0895;1364385961895;;;;;72
2013-03-27 13:06:01:0984;1364385961984;192.15;;;;
2013-03-27 13:06:02:0096;1364385962096;;-13.822222222222223;;;
2013-03-27 13:06:02:0096;1364385962096;;;69.15688888888889;;
2013-03-27 13:06:02:0222;1364385962222;202.65;;;;
2013-03-27 13:06:02:0260;1364385962260;;;;;69
2013-03-27 13:06:02:0460;1364385962460;212.15;;;;
2013-03-27 13:06:02:0460;1364385962460;;-18.37777777777778;;;
2013-03-27 13:06:02:0460;1364385962460;;;64.87977777777778;;
2013-03-27 13:06:02:0612;1364385962612;;;;;64
2013-03-27 13:06:02:0699;1364385962699;219.35;;;;
2013-03-27 13:06:02:0813;1364385962813;;-26.22222222222222;;;
2013-03-27 13:06:02:0813;1364385962813;;;57.73488888888889;;
2013-03-27 13:06:02:0935;1364385962935;220.75;;;;
2013-03-27 13:06:02:0973;1364385962973;;;;;57
2013-03-27 13:06:03:0173;1364385963173;222.4;;;;
2013-03-27 13:06:03:0173;1364385963173;;-19.977777777777774;;;
2013-03-27 13:06:03:0173;1364385963173;;;52.03377777777778;;
2013-03-27 13:06:03:0310;1364385963310;;;;;52
2013-03-27 13:06:03:0411;1364385963411;222.9;;;;
2013-03-27 13:06:03:0510;1364385963510;;-16.488888888888887;;;
2013-03-27 13:06:03:0510;1364385963510;;;47.70622222222222;;
2013-03-27 13:06:03:0653;1364385963653;222.5;;;;
2013-03-27 13:06:03:0663;1364385963663;;;;;47
2013-03-27 13:06:03:0864;1364385963864;;-11.488888888888887;;;
2013-03-27 13:06:03:0864;1364385963864;;;43.791333333333334;;
2013-03-27 13:06:03:0890;1364385963890;220.95;;;;
2013-03-27 13:06:04:0028;1364385964028;;;;;43
2013-03-27 13:06:04:0127;1364385964127;216.15;;;;
2013-03-27 13:06:04:0228;1364385964228;;-2.9555555555555557;;;
2013-03-27 13:06:04:0228;1364385964228;;;41.809777777777775;;
2013-03-27 13:06:04:0364;1364385964364;;;;;41
2013-03-27 13:06:04:0366;1364385964366;209.45;;;;
2013-03-27 13:06:04:0564;1364385964564;;4.333333333333336;;;
2013-03-27 13:06:04:0564;1364385964564;;;41.602444444444444;;
2013-03-27 13:06:04:0612;1364385964612;206.7;;;;
2013-03-27 13:06:04:0712;1364385964712;;;;;41
2013-03-27 13:06:04:0841;1364385964841;191.45;;;;
2013-03-27 13:06:04:0913;1364385964913;;17.933333333333337;;;
2013-03-27 13:06:04:0913;1364385964913;;;45.04577777777778;;
2013-03-27 13:06:05:0069;1364385965069;;;;;45
2013-03-27 13:06:05:0079;1364385965079;177.85;;;;
2013-03-27 13:06:05:0273;1364385965273;;24.77777777777777;;;
2013-03-27 13:06:05:0273;1364385965273;;;50.93622222222222;;
2013-03-27 13:06:05:0317;1364385965317;166.35;;;;
2013-03-27 13:06:05:0440;1364385965440;;;;;50
2013-03-27 13:06:05:0556;1364385965556;158.1;;;;
2013-03-27 13:06:05:0642;1364385965642;;36.66666666666667;;;
2013-03-27 13:06:05:0642;1364385965642;;;59.156222222222226;;
2013-03-27 13:06:05:0791;1364385965791;;;;;59
2013-03-27 13:06:05:0797;1364385965797;152.1;;;;
2013-03-27 13:06:05:0992;1364385965992;;33.0;;;
2013-03-27 13:06:05:0992;1364385965992;;;67.60622222222221;;
2013-03-27 13:06:06:0033;1364385966033;147.7;;;;
2013-03-27 13:06:06:0140;1364385966140;;;;;67
2013-03-27 13:06:06:0271;1364385966271;144.85;;;;
2013-03-27 13:06:06:0342;1364385966342;;32.111111111111114;;;
2013-03-27 13:06:06:0342;1364385966342;;;75.714;;
2013-03-27 13:06:06:0509;1364385966509;143.25;;;;
2013-03-27 13:06:06:0534;1364385966534;;;;;75
2013-03-27 13:06:06:0739;1364385966739;;25.0;;;
2013-03-27 13:06:06:0739;1364385966739;;;82.25733333333334;;
2013-03-27 13:06:06:0747;1364385966747;142.6;;;;
2013-03-27 13:06:06:0912;1364385966912;;;;;82
2013-03-27 13:06:06:0987;1364385966987;143.1;;;;
2013-03-27 13:06:07:0112;1364385967112;;18.0;;;
2013-03-27 13:06:07:0112;1364385967112;;;87.75733333333334;;
2013-03-27 13:06:07:0226;1364385967226;143.8;;;;
2013-03-27 13:06:07:0279;1364385967279;;;;;87
2013-03-27 13:06:07:0461;1364385967461;143.3;;;;
2013-03-27 13:06:07:0480;1364385967480;;13.0;;;
2013-03-27 13:06:07:0480;1364385967480;;;91.68733333333333;;
2013-03-27 13:06:07:0632;1364385967632;;;;;91
2013-03-27 13:06:07:0699;1364385967699;143.0;;;;
2013-03-27 13:06:07:0832;1364385967832;;9.888888888888886;;;
2013-03-27 13:06:07:0832;1364385967832;;;95.03955555555555;;
2013-03-27 13:06:07:0942;1364385967942;143.4;;;;
2013-03-27 13:06:07:0988;1364385967988;;;;;95
2013-03-27 13:06:08:0178;1364385968178;143.4;;;;
2013-03-27 13:06:08:0190;1364385968190;;5.0;;;
2013-03-27 13:06:08:0190;1364385968190;;;97.91622222222222;;
2013-03-27 13:06:08:0363;1364385968363;;;;;97
2013-03-27 13:06:08:0416;1364385968416;143.2;;;;
2013-03-27 13:06:08:0563;1364385968563;;3.0;;;
2013-03-27 13:06:08:0563;1364385968563;;;99.46622222222223;;
2013-03-27 13:06:08:0653;1364385968653;143.4;;;;
2013-03-27 13:06:08:0709;1364385968709;;;;;99
2013-03-27 13:06:08:0891;1364385968891;143.6;;;;
2013-03-27 13:06:08:0909;1364385968909;;1.0;;;
2013-03-27 13:06:08:0909;1364385968909;;;100.99622222222222;;
2013-03-27 13:06:09:0102;1364385969102;;;;;100
2013-03-27 13:06:09:0130;1364385969130;143.7;;;;
2013-03-27 13:06:09:0303;1364385969303;;0.0;;;
2013-03-27 13:06:09:0303;1364385969303;;;101.75622222222222;;
2013-03-27 13:06:09:0367;1364385969367;143.5;;;;
2013-03-27 13:06:09:0486;1364385969486;;;;;101
2013-03-27 13:06:09:0604;1364385969604;143.5;;;;
2013-03-27 13:06:09:0686;1364385969686;;-1.0;;;
2013-03-27 13:06:09:0686;1364385969686;;;102.50622222222222;;
2013-03-27 13:06:09:0843;1364385969843;143.6;;;;
2013-03-27 13:06:09:0855;1364385969855;;;;;102
2013-03-27 13:06:10:0055;1364385970055;;-2.0;;;
2013-03-27 13:06:10:0055;1364385970055;;;103.24622222222222;;
2013-03-27 13:06:10:0085;1364385970085;143.7;;;;
2013-03-27 13:06:10:0231;1364385970231;;;;;103
2013-03-27 13:06:10:0322;1364385970322;143.7;;;;
2013-03-27 13:06:10:0432;1364385970432;;-3.0;;;
2013-03-27 13:06:10:0432;1364385970432;;;103.97622222222222;;
2013-03-27 13:06:10:0560;1364385970560;143.85;;;;
2013-03-27 13:06:10:0624;1364385970624;;;;;103
2013-03-27 13:06:10:0797;1364385970797;143.6;;;;
2013-03-27 13:06:10:0825;1364385970825;;-3.0;;;
2013-03-27 13:06:10:0825;1364385970825;;;103.94622222222222;;
2013-03-27 13:06:11:0002;1364385971002;;;;;103
2013-03-27 13:06:11:0035;1364385971035;143.6;;;;
2013-03-27 13:06:11:0202;1364385971202;;-3.0;;;
2013-03-27 13:06:11:0202;1364385971202;;;103.91622222222222;;
2013-03-27 13:06:11:0272;1364385971272;143.7;;;;
2013-03-27 13:06:11:0381;1364385971381;;;;;103
2013-03-27 13:06:11:0510;1364385971510;143.8;;;;
2013-03-27 13:06:11:0658;1364385971658;;-3.0;;;
2013-03-27 13:06:11:0658;1364385971658;;;103.88622222222222;;
2013-03-27 13:06:11:0748;1364385971748;143.5;;;;
2013-03-27 13:06:11:0846;1364385971846;;;;;103
